Idno,Username,created_at,tweets,followers,friends,Label,Tweet
37772,DonLuigino1,02-02-18 11:44,7,123375,132,0,"Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand."
46951,elettrodinamica,27-12-10 20:02,0,50310,170,0,Not yet. Just i'd like to keep in touch and it will be the easiest way to do that from barcelona. By the way how ru and how is the house?
37398,severin_puha,01-02-18 20:26,1,135180,186,0,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!"
21011,katia_photoelf,02-02-18 11:29,0,150495,30,0,Olol i printed out a forum post by a guy with the exact same  prob which was fixed with a gpu replacement. Hopefully they dont ignore that.
33391,7AWRENCE_rome,07-02-12 0:46,6,26325,26,0,Check audrey's status right now
7781,Martina65737692,02-02-18 11:31,0,362970,128,0,I'm aight. Wat's happening on your side.
38720,Ciro87395321,02-02-18 11:30,1,84495,132,0,"Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!"
47300,Mhretab28699946,02-02-18 11:28,0,137400,56,0,"\NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT\"""""
11219,Ka29QWqtnrHDrVj,02-02-18 11:27,0,153105,136,0,And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*
37360,GardellaFdi,02-02-18 11:28,3,197055,29,0,Where at were hungry too
20747,CoppolaEdoardo1,07-01-13 15:29,25,136095,98,0,Any pain on urination any thing else?
28481,ZupplyICO,02-02-18 11:26,18,73935,386,0,... Are you in the pub?
17169,Andrea521227941,02-02-18 11:25,0,111555,152,0,K:)k..its good:)when are you going?
32723,antonioiadares5,02-02-18 11:24,1,97860,49,0,I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay
46706,5148Ferdi,17-09-17 9:54,0,155910,114,0,How u doin baby girl ?? hope u are okay every time I call ure phone is off! I miss u get in touch
30786,matteokim122,02-02-18 10:40,2,188070,194,0,Honestly i've just made a lovely cup of tea and promptly dropped my keys in it and then burnt my fingers getting them out!
42912,FayFhull,02-02-18 11:22,1,132360,136,0,"Good afternon, my love. How are today? I hope your good and maybe have some interviews. I wake and miss you babe. A passionate kiss from across the sea"
49700,ManuElba1993,15-01-18 7:32,1,70725,206,0,How to Make a girl Happy? It's not at all difficult to make girls happy. U only need to be... 1. A friend 2. Companion 3. Lover 4. Chef . . .  &lt;#&gt; . Good listener  &lt;#&gt; . Organizer  &lt;#&gt; . Good boyfriend  &lt;#&gt; . Very clean  &lt;#&gt; . Sympathetic  &lt;#&gt; . Athletic  &lt;#&gt; . Warm . . .  &lt;#&gt; . Courageous  &lt;#&gt; . Determined  &lt;#&gt; . True  &lt;#&gt; . Dependable  &lt;#&gt; . Intelligent . . .  &lt;#&gt; . Psychologist  &lt;#&gt; . Pest exterminator  &lt;#&gt; . Psychiatrist  &lt;#&gt; . Healer . .  &lt;#&gt; . Stylist  &lt;#&gt; . Driver . . Aaniye pudunga venaam..
35623,borgia_fabio,08-11-13 18:20,7,176580,155,0,Die... Now i have e toot fringe again...
34290,SBarlocchetti,02-02-18 11:13,1,73815,63,0,I didnt get anything da
24080,Mister_Guru,07-01-11 22:06,788,142830,363,0,You still at grand prix?
32680,CoopKaribu,02-02-18 11:11,0,93615,115,0,Shall i get my pouch?
39143,antoniettamarr5,02-02-18 11:12,0,171675,123,0,"Haha yeah I see that now, be there in a sec"
38612,hashibello,01-05-14 19:41,16,132945,27,0,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8
5995,FedeCanciani,06-11-17 13:15,479,137190,106,0,Can i get your opinion on something first?
48459,giovi_tommy,14-05-13 16:17,18,12030,74,0,Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.
8930,Malvino61201270,02-02-18 11:04,28,43350,66,0,This weekend is fine (an excuse not to do too much decorating)
21529,CLAB_RADOFF,02-02-18 11:03,1,80535,87,0,"I've got  &lt;#&gt; , any way I could pick up?"
8447,flaviorusso100,24-01-16 11:30,0,518415,47,1,Congratulations ur awarded either ‹¨«500 of CD gift vouchers & Free entry 2 our ‹¨«100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16
4858,MORGAN54926767,02-02-18 11:04,0,184845,158,0,Studying. But i.ll be free next weekend.
29983,vogliobower,02-02-18 11:03,0,336690,56,0,Well that must be a pain to catch
8177,Agron44181667,02-02-18 11:02,0,159420,122,0,Why do you ask princess?
42534,MammaAnnoiata,01-02-18 14:28,60,57165,8,1,Ur TONEXS subscription has been renewed and you have been charged ‹¨«4.50. You can choose 10 more polys this month. www.clubzed.co.uk *BILLING MSG*
30793,frittokio,02-02-18 10:59,10,111165,135,0,Tell them the drug dealer's getting impatient
15042,FERRIROBERTO,26-06-09 19:26,3457,198075,1224,1,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!"
44670,renatasimon50,02-02-18 10:57,0,203175,106,0,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-).."
5756,ConfindustriaL,18-11-14 9:50,2460,111360,672,0,PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS)
5201,SansoneP,30-01-12 22:39,9,170220,58,0,"Alright we're hooked up, where you guys at"
39604,arimat7263,02-02-18 10:51,0,117720,164,0,Then any special there?
40530,Hoilcolera,02-02-18 10:22,0,141450,9,0,Gam gone after outstanding innings.
26000,Ro25638946,27-01-18 18:07,6,50310,111,0,"Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee..."
40195,anya_hegermann,02-02-18 10:40,0,17880,89,1,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030
10693,OrtisiRaffaele,02-02-18 10:39,0,158640,87,0,We will meet soon princess! Ttyl!
41643,Dagos18345461,05-01-18 16:58,108,215505,153,0,Ill be there on  &lt;#&gt;  ok.
41248,Andrea91526749,02-02-18 10:37,0,96000,137,0,No..but heard abt tat..
36419,LorenzoBaldo2,12-01-18 19:55,1,126795,43,0,"HELLOGORGEOUS, HOWS U? MY FONE WAS ON CHARGE LST NITW WEN U TEXD ME. HOPEU AD A NICE WKEND AS IM SURE U DID LOOKIN 4WARD 2 C-IN U 2MRW LUV JAZ"
31202,Brucok1,02-02-18 10:30,0,88035,71,0,Good morning princess! Have a great day!
10265,ldlibero,02-02-18 10:30,0,185715,2,0,Will purchase d stuff today and mail to you. Do you have a po box number?
23534,Idis85340123,02-02-18 10:29,0,98730,114,0,"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL"
47350,Miglietz,02-02-18 10:23,5,91545,108,0,How much it will cost approx . Per month.
32641,lucio_solla,02-02-18 10:24,0,57870,167,1,"Loan for any purpose ‹¨«500 - ‹¨«75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'"
12000,Nonmollaremai7,29-01-18 18:41,1,100125,7,0,"Good stuff, will do."
13622,RiccardiAttilio,02-08-17 20:11,4,122835,23,0,"Haha, that was the first person I was gonna ask"
21839,AdalgisaSubba,02-02-18 10:19,0,167190,138,0,I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.
2884,frafa67,22-02-12 18:31,2,106200,57,1,You have 1 new message. Please call 08715205273
24196,CassianoStefano,02-02-18 10:15,0,145425,56,0,"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!"
9676,DionisiAte,02-02-18 10:14,0,92250,117,0,I borrow ur bag ok.
13982,NinoMascia,04-05-10 18:42,2391,24615,1568,0,For fear of fainting with the of all that housework you just did? Quick have a cuppa
36930,antoniodigio,28-04-10 12:04,1726,48945,535,0,How many licks does it take to get to the center of a tootsie pop?
41395,elisa24218163,02-02-18 10:13,0,149700,115,1,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTx
5057,lexsaitta,08-04-15 19:23,118,55125,56,0,What not under standing.
35181,lucabellan97,06-08-12 10:49,1135,63360,511,0,"I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad"
21123,JoelWeickgenant,19-03-09 17:57,2777,137670,805,0,Am in film ill call you later.
4787,MoVimento5stel9,02-02-18 10:02,71,116520,9,0,Hello madam how are you ?
8738,vincenzoboellis,13-03-14 12:50,10,400770,72,0,Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil
30718,3cmartiri,02-02-18 10:00,0,147255,143,0,"Night night, see you tomorrow"
25620,antonioangiu,02-02-18 9:53,0,122925,8,0,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams
25470,DevidCecchi,23-01-12 14:29,117,108990,106,0,Will ‹¨«_ b going to esplanade fr home?
23690,AyazSendy,28-01-18 13:07,0,52530,270,0,It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.
13508,VanBauman17,04-12-13 21:05,8132,204975,2018,0,"You have come into my life and brought the sun ..Shiny down on me, warming my heart. Putting a constant smile on my face ... Making me feel loved and cared for"
32020,Biagio30380325,02-02-18 9:53,0,118005,150,0,"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ..."
33877,Domenic18044840,01-02-18 15:28,2,54810,3,0,I wont get concentration dear you know you are my mind and everything :-)
26817,ilcreazionista,17-06-11 9:18,1070,81210,67,0,If I get there before you after your ten billion calls and texts so help me god
5693,GiampieroAlban1,02-02-18 9:30,0,135150,105,0,"Haha awesome, I've been to 4u a couple times. Who all's coming?"
43987,violaantonio612,31-01-18 9:42,0,154440,32,0,‹¨«‹¨« dun wan to watch infernal affair?
24682,fra_prd,15-02-15 12:10,311,56310,222,0,Dude we should go sup again
40729,CarloDePau2,02-02-18 9:29,0,117795,21,0,She ran off with a younger man. we will make pretty babies together :)
49899,isabellapieroni,07-06-13 4:27,12,163920,9,0,Nope... C ‹¨«_ then...
13144,Aleandr88314579,02-02-18 9:17,0,55455,9,0,Sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon..
26955,Domenicovassall,02-03-12 18:50,7,66315,21,0,Ok i msg u b4 i leave my house.
9510,AxlBassi,02-02-18 9:10,0,189315,45,0,You're not sure that I'm not trying to make xavier smoke because I don't want to smoke after being told I smoke too much?
42701,AndreaVaccarie1,02-02-18 9:06,0,152970,178,0,hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.
45447,Rirogaberta,02-02-18 8:52,0,12165,23,1,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 
37191,Dhouibi13,02-02-18 8:57,0,70320,136,0,Mode men or have you left.
6856,BarabaschiFabio,02-02-18 8:24,1,126300,133,0,Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(
17418,Rafelisi,12-06-10 8:42,1521,19320,725,0,Yup
33128,SergioManca2,30-11-11 9:04,1012,178485,191,0,Tomarrow final hearing on my laptop case so i cant.
38250,ntoniorla,11-04-15 14:37,6,104565,6,0,"Did you say bold, then torch later. Or one torch and 2bold?"
15137,PatriziaNovajra,26-01-12 10:38,73,153015,1243,0,Forgot to tell ‹¨«_ smth.. Can ‹¨«_ like number the sections so that it's clearer..
39459,roccaantony,01-12-12 17:58,1,82635,63,0,I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso.
25532,SlvOmar,25-08-14 7:32,52,80955,32,0,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
45703,Irene22540111,02-02-18 8:46,1,200625,220,0,"I don,t think so. You don't need to be going out that late on a school night. ESPECIALLY when the one class you have is the one you missed last wednesday and probably failed a test in on friday"
22653,cavedonriccardo,21-03-12 23:13,51,55230,39,0,"Come to me, slave. Your doing it again ... Going into your shell and unconsciously avoiding me ... You are making me unhappy :-("
40121,carlo_salsano,02-02-18 8:45,0,150525,130,0,Ding me on ya break fassyole! Blacko from londn
26169,mariael93925083,02-02-18 8:46,3,145950,168,0,I'll be at mu in like  &lt;#&gt;  seconds
48283,Ermurs94,02-02-18 8:35,0,78315,12,0,All day working day:)except saturday and sunday..
8376,Dybala48864874,02-02-18 8:41,3,72390,150,0,"After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao..."
4075,andrea_rescio,02-02-18 8:36,1,157260,8,0,Will it help if we propose going back again tomorrow
29790,emmafoster858,02-02-18 8:31,2,19995,66,0,Have you seen who's back at Holby?!
11569,giusepp13870909,02-02-18 8:23,0,148335,128,0,K:)all the best:)congrats...
16471,luigisansone4,02-02-18 8:17,0,96930,28,0,"Motivate Behind every darkness, there is a shining light waiting for you to find it... Behind every best friend, there is always trust and love... BSLVYL"
32101,ndelfix,11-02-09 12:45,20130,20370,739,1,"URGENT!: Your Mobile No. was awarded a ‹¨«2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU"
39494,BeatiAndrea,02-02-18 8:16,16,115380,112,0,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!
13540,MazzarinoClelia,27-01-18 16:33,0,234330,28,0,Reverse is cheating. That is not mathematics.
8755,GioveHtr,08-01-12 22:19,22,62520,76,1,FROM 88066 LOST ‹¨«12 HELP
3311,bilal_hellal,31-01-18 13:40,2,232620,1853,0,Hhahhaahahah rofl wtf nig was leonardo in your room or something
48284,adiartista6900,02-02-18 7:52,18,102210,470,0,"Sorry, I'll call later"
19239,Nibbio57,28-09-17 10:48,0,86205,4,0,Get me out of this dump heap. My mom decided to come to lowes. BORING.
3796,istud85,26-05-13 8:56,17,224295,60,0,I want to tell you how bad I feel that basically the only times I text you lately are when I need drugs
45378,Irma27946722,02-02-18 7:44,0,106125,141,0,Not thought bout it... || Drink in tap & spile at seven. || Is that pub on gas st off broad st by canal. || Ok?
13965,MennaFini,15-11-13 12:19,46850,107055,4990,0,Stop knowing me so well!
28053,Franc970,11-06-15 17:03,1669,191970,247,0,Wat u doing there?
19853,Nicolle50467104,02-02-18 7:22,0,129510,57,0,"\GRAN ONLYFOUND OUT AFEW DAYS AGO.CUSOON HONI\"""""
21931,francescolodov1,02-02-18 7:09,0,167895,132,1,Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM
28860,Preppy7241,02-02-18 7:04,2,521445,143,1,Moby Pub Quiz.Win a ‹¨«100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP ‹¨«1.50 008704050406 SP
19859,Alessan99874360,02-02-18 6:56,0,164940,53,0,Den wat will e schedule b lk on sun?
19607,StefanoSanna_,19-09-11 7:28,0,35910,95,0,Can you do online transaction?
40103,walter_pozzebon,28-04-10 8:31,7693,163095,1440,0,Carlos says we can pick up from him later so yeah we're set
